target_id,target_name,uniprot,sym,tdl,fam,etype,tissue,qual_value,number_value
4980,Spermatogenesis-associated protein 13,Q96N96,SPATA13,Tbio,,HPM Gene,Placenta,Medium,0.411305
8669,Spermatogenesis-associated protein 16,Q9BXB7,SPATA16,Tbio,,HPM Gene,Placenta,Not detected,
5144,Spermatogenesis-associated protein 17,Q96L03,SPATA17,Tbio,,HPM Gene,Placenta,Medium,0.230138
12346,Mitochondria-eating protein,Q8TC71,SPATA18,Tbio,,HPM Gene,Placenta,Not detected,
4896,"Spermatogenesis-associated protein 19, mitochondrial",Q7Z5L4,SPATA19,Tbio,,HPM Gene,Placenta,Not detected,
16541,Spermatogenesis-associated protein 2,Q9UM82,SPATA2,Tbio,,HPM Gene,Placenta,Not detected,
4981,Spermatogenesis-associated protein 20,Q8TB22,SPATA20,Tdark,,HPM Gene,Placenta,Not detected,
7858,Spermatogenesis-associated protein 21,Q7Z572,SPATA21,Tdark,,HPM Gene,Placenta,Not detected,
5118,Spermatogenesis-associated protein 22,Q8NHS9,SPATA22,Tbio,,HPM Gene,Placenta,Not detected,
8059,Spermatogenesis-associated protein 24,Q86W54,SPATA24,Tdark,,HPM Gene,Placenta,Not detected,
8108,Spermatogenesis-associated protein 2-like protein,Q8IUW3,SPATA2L,Tdark,,HPM Gene,Placenta,Not detected,
16349,Spermatogenesis-associated protein 3,Q8NHX4,SPATA3,Tdark,,HPM Gene,Placenta,Not detected,
8419,Spermatogenesis-associated protein 31A1,Q5TZJ5,SPATA31A1,Tdark,,HPM Gene,Placenta,Not detected,
4165,Spermatogenesis-associated protein 31A3,Q5VYP0,SPATA31A3,Tdark,,HPM Gene,Placenta,Not detected,
4580,Spermatogenesis-associated protein 31A5,Q5VU36,SPATA31A5,Tdark,,HPM Gene,Placenta,Not detected,
4257,Spermatogenesis-associated protein 31A6,Q5VVP1,SPATA31A6,Tdark,,HPM Gene,Placenta,Not detected,
4258,Spermatogenesis-associated protein 31A7,Q8IWB4,SPATA31A7,Tdark,,HPM Gene,Placenta,Not detected,
8182,Putative spermatogenesis-associated protein 31C1,P0DKV0,SPATA31C1,Tdark,,HPM Gene,Placenta,Not detected,
8183,Putative spermatogenesis-associated protein 31C2,B4DYI2,SPATA31C2,Tdark,,HPM Gene,Placenta,Not detected,
8184,Spermatogenesis-associated protein 31D1,Q6ZQQ2,SPATA31D1,Tdark,,HPM Gene,Placenta,Not detected,
8185,Spermatogenesis-associated protein 31D3,P0C874,SPATA31D3,Tdark,,HPM Gene,Placenta,Medium,0.230138
4168,Spermatogenesis-associated protein 31D4,Q6ZUB0,SPATA31D4,Tdark,,HPM Gene,Placenta,Not detected,
8186,Spermatogenesis-associated protein 31E1,Q6ZUB1,SPATA31E1,Tdark,,HPM Gene,Placenta,Not detected,
7731,Spermatogenesis-associated protein 32,Q96LK8,SPATA32,Tdark,,HPM Gene,Placenta,Not detected,
7715,Spermatogenesis-associated protein 4,Q8NEY3,SPATA4,Tbio,,HPM Gene,Placenta,Not detected,
15863,ATPase family protein 2 homolog,Q8NB90,SPATA5,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.631131
7791,Spermatogenesis-associated protein 5-like protein 1,Q9BVQ7,SPATA5L1,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
7794,Spermatogenesis-associated protein 6,Q9NWH7,SPATA6,Tbio,,HPM Gene,Placenta,Not detected,
7849,Spermatogenesis associated 6-like protein,Q8N4H0,SPATA6L,Tdark,,HPM Gene,Placenta,Not detected,
7998,Spermatogenesis-associated protein 7,Q9P0W8,SPATA7,Tbio,,HPM Gene,Placenta,Not detected,
16258,Spermatogenesis-associated protein 8,Q6RVD6,SPATA8,Tdark,,HPM Gene,Placenta,Not detected,
16543,Spermatogenesis-associated protein 9,Q9BWV2,SPATA9,Tdark,,HPM Gene,Placenta,Not detected,
16260,Speriolin,Q76KD6,SPATC1,Tdark,,HPM Gene,Placenta,Not detected,
5137,Speriolin-like protein,Q9H0A9,SPATC1L,Tbio,,HPM Gene,Placenta,Not detected,
7995,Spermatogenesis-associated serine-rich protein 1,Q496A3,SPATS1,Tbio,,HPM Gene,Placenta,Not detected,
16538,Spermatogenesis-associated serine-rich protein 2,Q86XZ4,SPATS2,Tdark,,HPM Gene,Placenta,Medium,0.230138
5141,SPATS2-like protein,Q9NUQ6,SPATS2L,Tbio,,HPM Gene,Placenta,Medium,0.832198
5139,Kinetochore protein Spc24,Q8NBT2,SPC24,Tbio,,HPM Gene,Placenta,Not detected,
16256,Kinetochore protein Spc25,Q9HBM1,SPC25,Tbio,,HPM Gene,Placenta,Not detected,
8109,Signal peptidase complex subunit 1,Q9Y6A9,SPCS1,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.70726
5099,Signal peptidase complex subunit 2,Q15005,SPCS2,Tdark,Enzyme,HPM Gene,Placenta,High,1.707342
4887,Signal peptidase complex subunit 3,P61009,SPCS3,Tbio,Enzyme,HPM Gene,Placenta,High,1.452239
8004,SAM pointed domain-containing Ets transcription factor,O95238,SPDEF,Tbio,TF,HPM Gene,Placenta,Not detected,
5102,Protein Spindly,Q96EA4,SPDL1,Tbio,,HPM Gene,Placenta,Not detected,
4888,Speedy protein E4,A6NLX3,SPDYE4,Tdark,,HPM Gene,Placenta,Not detected,
3267,Cytospin-B,Q5M775,SPECC1,Tbio,,HPM Gene,Placenta,Medium,0.531168
3257,Cytospin-A,Q69YQ0,SPECC1L,Tbio,,HPM Gene,Placenta,High,1.075236
5107,Sperm flagellar protein 2,Q9C093,SPEF2,Tdark,,HPM Gene,Placenta,High,0.888426
7799,Striated muscle preferentially expressed protein kinase,Q15772,SPEG,Tbio,Kinase,HPM Gene,Placenta,Not detected,
19460,Msx2-interacting protein,Q96T58,SPEN,Tbio,,HPM Gene,Placenta,Not detected,
7719,Spermatid-associated protein,Q8NA61,SPERT,Tbio,,HPM Gene,Placenta,Medium,0.531168
16546,Sperm equatorial segment protein 1,Q6UW49,SPESP1,Tbio,,HPM Gene,Placenta,Not detected,
8011,Spatacsin,Q96JI7,SPG11,Tbio,,HPM Gene,Placenta,Medium,0.230138
7724,Maspardin,Q9NZD8,SPG21,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
7720,Paraplegin,Q9UQ90,SPG7,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
7855,Sphingosine kinase 1,Q9NYA1,SPHK1,Tchem,Kinase,HPM Gene,Placenta,Not detected,
5108,Sphingosine kinase 2,Q9NRA0,SPHK2,Tchem,Kinase,HPM Gene,Placenta,Not detected,
7725,A-kinase anchor protein SPHKAP,Q2M3C7,SPHKAP,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
7908,Transcription factor PU.1,P17947,SPI1,Tbio,TF,HPM Gene,Placenta,Not detected,
8006,Transcription factor Spi-B,Q01892,SPIB,Tbio,TF,HPM Gene,Placenta,Not detected,
7800,Spindle and centriole-associated protein 1,Q8N0Z3,SPICE1,Tbio,,HPM Gene,Placenta,Not detected,
4344,Spindlin-1,Q9Y657,SPIN1,Tchem,,HPM Gene,Placenta,Not detected,
7805,Spindlin-2A,Q99865,SPIN2A,Tdark,,HPM Gene,Placenta,Not detected,
7909,Spindlin-2B,Q9BPZ2,SPIN2B,Tchem,,HPM Gene,Placenta,Not detected,
4345,Spindlin-3,Q5JUX0,SPIN3,Tchem,,HPM Gene,Placenta,Not detected,
4537,Spindlin-4,Q56A73,SPIN4,Tchem,,HPM Gene,Placenta,Not detected,
19269,Serine protease inhibitor Kazal-type 1,P00995,SPINK1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
5628,Serine protease inhibitor Kazal-type 2,P20155,SPINK2,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
6964,Serine protease inhibitor Kazal-type 4,O60575,SPINK4,Tdark,Enzyme,HPM Gene,Placenta,Medium,0.230138
5629,Serine protease inhibitor Kazal-type 5,Q9NQ38,SPINK5,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
7066,Serine protease inhibitor Kazal-type 8,P0C7L1,SPINK8,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
4320,Kunitz-type protease inhibitor 1,O43278,SPINT1,Tbio,Enzyme,HPM Gene,Placenta,High,1.328882
4321,Kunitz-type protease inhibitor 2,O43291,SPINT2,Tbio,Enzyme,HPM Gene,Placenta,Medium,0.230138
4330,Protein spire homolog 1,Q08AE8,SPIRE1,Tbio,,HPM Gene,Placenta,Not detected,
4319,Protein spire homolog 2,Q8WWL2,SPIRE2,Tbio,,HPM Gene,Placenta,High,0.411305
12126,Leukosialin,P16150,SPN,Tbio,,HPM Gene,Placenta,Not detected,
7730,Protein spinster homolog 1,Q9H2V7,SPNS1,Tbio,,HPM Gene,Placenta,Medium,0.531168
5149,Protein spinster homolog 3,Q6ZMD2,SPNS3,Tdark,,HPM Gene,Placenta,Not detected,
16268,Meiotic recombination protein SPO11,Q9Y5K1,SPO11,Tbio,,HPM Gene,Placenta,Not detected,
4978,SPOC domain-containing protein 1,Q6ZMY3,SPOCD1,Tdark,,HPM Gene,Placenta,Low,0.230138
9172,Testican-1,Q08629,SPOCK1,Tbio,,HPM Gene,Placenta,Not detected,
16778,Testican-2,Q92563,SPOCK2,Tbio,,HPM Gene,Placenta,Medium,0.531168
16705,Testican-3,Q9BQ16,SPOCK3,Tbio,,HPM Gene,Placenta,Not detected,
4893,Spondin-1,Q9HCB6,SPON1,Tbio,,HPM Gene,Placenta,Medium,0.712335
5048,Spondin-2,Q9BUD6,SPON2,Tbio,,HPM Gene,Placenta,Not detected,
16265,Speckle-type POZ protein,O43791,SPOP,Tbio,,HPM Gene,Placenta,Not detected,
7729,Speckle-type POZ protein-like,Q6IQ16,SPOPL,Tdark,,HPM Gene,Placenta,Not detected,
18638,Osteopontin,P10451,SPP1,Tbio,,HPM Gene,Placenta,Medium,0.531168
7910,Secreted phosphoprotein 24,Q13103,SPP2,Tbio,,HPM Gene,Placenta,Medium,0.411305
4892,Signal peptide peptidase-like 2A,Q8TCT8,SPPL2A,Tchem,Enzyme,HPM Gene,Placenta,Medium,0.411305
16263,Signal peptide peptidase-like 2B,Q8TCT7,SPPL2B,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
4979,Signal peptide peptidase-like 2C,Q8IUH8,SPPL2C,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
5046,Sepiapterin reductase,P35270,SPR,Tchem,Enzyme,HPM Gene,Placenta,Low,0.53498
4815,"Sprouty-related, EVH1 domain-containing protein 1",Q7Z699,SPRED1,Tbio,,HPM Gene,Placenta,Not detected,
16552,"Sprouty-related, EVH1 domain-containing protein 2",Q7Z698,SPRED2,Tbio,,HPM Gene,Placenta,Not detected,
7859,"Sprouty-related, EVH1 domain-containing protein 3",Q2MJR0,SPRED3,Tbio,,HPM Gene,Placenta,Not detected,
8665,Cornifin-A,P35321,SPRR1A,Tbio,,HPM Gene,Placenta,Not detected,
4891,Cornifin-B,P22528,SPRR1B,Tbio,,HPM Gene,Placenta,Not detected,
4813,Small proline-rich protein 2A,P35326,SPRR2A,Tbio,,HPM Gene,Placenta,Not detected,
8666,Small proline-rich protein 2B,P35325,SPRR2B,Tdark,,HPM Gene,Placenta,Not detected,
16262,Small proline-rich protein 2D,P22532,SPRR2D,Tdark,,HPM Gene,Placenta,Not detected,
5047,Small proline-rich protein 2E,P22531,SPRR2E,Tdark,,HPM Gene,Placenta,Not detected,
7728,Small proline-rich protein 2F,Q96RM1,SPRR2F,Tdark,,HPM Gene,Placenta,Not detected,
5113,Small proline-rich protein 2G,Q9BYE4,SPRR2G,Tdark,,HPM Gene,Placenta,Not detected,
4814,Small proline-rich protein 3,Q9UBC9,SPRR3,Tbio,,HPM Gene,Placenta,Not detected,
8664,SprT-like domain-containing protein Spartan,Q9H040,SPRTN,Tbio,,HPM Gene,Placenta,Not detected,
3987,Protein sprouty homolog 1,O43609,SPRY1,Tbio,,HPM Gene,Placenta,Not detected,
4363,Protein sprouty homolog 2,O43597,SPRY2,Tbio,,HPM Gene,Placenta,Not detected,
16549,SPRY domain-containing protein 3,Q8NCJ5,SPRYD3,Tdark,,HPM Gene,Placenta,Not detected,
16550,SPRY domain-containing protein 4,Q8WW59,SPRYD4,Tdark,,HPM Gene,Placenta,High,1.276377
7726,SPRY domain-containing protein 7,Q5W111,SPRYD7,Tdark,,HPM Gene,Placenta,High,0.994442
16266,SPRY domain-containing SOCS box protein 3,Q6PJ21,SPSB3,Tdark,,HPM Gene,Placenta,Not detected,
5119,SPRY domain-containing SOCS box protein 4,Q96A44,SPSB4,Tdark,,HPM Gene,Placenta,Not detected,
5152,"Spectrin alpha chain, erythrocytic 1",P02549,SPTA1,Tbio,,HPM Gene,Placenta,Medium,1.867627
4900,"Spectrin alpha chain, non-erythrocytic 1",Q13813,SPTAN1,Tbio,,HPM Gene,Placenta,Low,2.469627
4984,"Spectrin beta chain, erythrocytic",P11277,SPTB,Tbio,,HPM Gene,Placenta,Medium,1.902289
16350,"Spectrin beta chain, non-erythrocytic 1",Q01082,SPTBN1,Tbio,,HPM Gene,Placenta,Low,2.403545
4901,"Spectrin beta chain, non-erythrocytic 2",O15020,SPTBN2,Tbio,,HPM Gene,Placenta,Low,1.13609
8670,"Spectrin beta chain, non-erythrocytic 4",Q9H254,SPTBN4,Tbio,,HPM Gene,Placenta,Medium,1.518726
8671,"Spectrin beta chain, non-erythrocytic 5",Q9NRC6,SPTBN5,Tbio,,HPM Gene,Placenta,Low,0.475359
5154,Serine palmitoyltransferase 1,O15269,SPTLC1,Tchem,Enzyme,HPM Gene,Placenta,High,1.292166
4986,Serine palmitoyltransferase 2,O15270,SPTLC2,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
4987,Serine palmitoyltransferase 3,Q9NUV7,SPTLC3,Tbio,Enzyme,HPM Gene,Placenta,High,0.805189
4983,Serine palmitoyltransferase small subunit B,Q8NFR3,SPTSSB,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
5120,Protein SPT2 homolog,Q68D10,SPTY2D1,Tdark,,HPM Gene,Placenta,Not detected,
4272,Spermatogenic leucine zipper protein 1,Q9BXG8,SPZ1,Tbio,TF,HPM Gene,Placenta,Not detected,
727,Squalene monooxygenase,Q14534,SQLE,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
4313,Sequestosome-1,Q13501,SQSTM1,Tbio,,HPM Gene,Placenta,Low,0.531168
4291,Steroid receptor RNA activator 1,Q9HD15,SRA1,Tbio,,HPM Gene,Placenta,Medium,0.230138
16272,S1 RNA-binding domain-containing protein 1,Q8N5C6,SRBD1,Tbio,,HPM Gene,Placenta,Not detected,
4422,Proto-oncogene tyrosine-protein kinase Src,P12931,SRC,Tclin,Kinase,HPM Gene,Placenta,Low,0.673628
4418,Helicase SRCAP,Q6ZRS2,SRCAP,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
4419,SRC kinase signaling inhibitor 1,Q9C0H9,SRCIN1,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
4031,3-oxo-5-alpha-steroid 4-dehydrogenase 1,P18405,SRD5A1,Tclin,Enzyme,HPM Gene,Placenta,High,0.712335
8394,3-oxo-5-alpha-steroid 4-dehydrogenase 2,P31213,SRD5A2,Tclin,Enzyme,HPM Gene,Placenta,Not detected,
19052,Polyprenol reductase,Q9H8P0,SRD5A3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
16354,Sterol regulatory element-binding protein 1,P36956,SREBF1,Tbio,TF,HPM Gene,Placenta,Not detected,
4292,Sterol regulatory element-binding protein 2,Q12772,SREBF2,Tchem,TF,HPM Gene,Placenta,Not detected,
4295,Splicing regulatory glutamine/lysine-rich protein 1,Q8WXA9,SREK1,Tbio,,HPM Gene,Placenta,Low,0.230138
4414,Protein SREK1IP1,Q8N9Q2,SREK1IP1,Tdark,,HPM Gene,Placenta,Not detected,
4274,Serum response factor,P11831,SRF,Tbio,TF,HPM Gene,Placenta,Not detected,
4395,Serum response factor-binding protein 1,Q8NEF9,SRFBP1,Tbio,,HPM Gene,Placenta,Not detected,
4396,SLIT-ROBO Rho GTPase-activating protein 1,Q7Z6B7,SRGAP1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
4275,SLIT-ROBO Rho GTPase-activating protein 2,O75044,SRGAP2,Tbio,Enzyme,HPM Gene,Placenta,Low,0.531168
4301,SLIT-ROBO Rho GTPase-activating protein 3,O43295,SRGAP3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
4300,Serglycin,P10124,SRGN,Tbio,,HPM Gene,Placenta,Not detected,
7770,Sorcin,P30626,SRI,Tbio,,HPM Gene,Placenta,Low,1.409789
4294,Sarcalumenin,Q86TD4,SRL,Tdark,,HPM Gene,Placenta,Not detected,
7906,Spermidine synthase,P19623,SRM,Tchem,Enzyme,HPM Gene,Placenta,Medium,0.974658
4397,Tyrosine-protein kinase Srms,Q9H3Y6,SRMS,Tchem,Kinase,HPM Gene,Placenta,Not detected,
4276,Signal recognition particle 14 kDa protein,P37108,SRP14,Tbio,,HPM Gene,Placenta,Medium,1.373149
4277,Signal recognition particle 19 kDa protein,P09132,SRP19,Tbio,,HPM Gene,Placenta,Medium,0.670861
3996,Signal recognition particle 54 kDa protein,P61011,SRP54,Tbio,,HPM Gene,Placenta,Medium,1.184381
4364,Signal recognition particle subunit SRP68,Q9UHB9,SRP68,Tbio,,HPM Gene,Placenta,Medium,1.338343
4279,Signal recognition particle subunit SRP72,O76094,SRP72,Tbio,,HPM Gene,Placenta,Medium,1.377359
4302,Signal recognition particle 9 kDa protein,P49458,SRP9,Tbio,,HPM Gene,Placenta,Low,0.805189
3997,SRSF protein kinase 1,Q96SB4,SRPK1,Tchem,Kinase,HPM Gene,Placenta,Low,0.230138
4280,SRSF protein kinase 2,P78362,SRPK2,Tchem,Kinase,HPM Gene,Placenta,Low,0.230138
4281,SRSF protein kinase 3,Q9UPE1,SRPK3,Tchem,Kinase,HPM Gene,Placenta,Not detected,
4282,Signal recognition particle receptor subunit beta,Q9Y5M8,SRPRB,Tbio,,HPM Gene,Placenta,High,1.529373
3998,Sushi repeat-containing protein SRPX,P78539,SRPX,Tbio,,HPM Gene,Placenta,Low,0.230138
4283,Sushi repeat-containing protein SRPX2,O60687,SRPX2,Tbio,,HPM Gene,Placenta,Not detected,
4286,Serine racemase,Q9GZT4,SRR,Tbio,Enzyme,HPM Gene,Placenta,Low,0.411305
4000,Serine/arginine repetitive matrix protein 1,Q8IYB3,SRRM1,Tbio,,HPM Gene,Placenta,Low,0.230138
4284,Serine/arginine repetitive matrix protein 2,Q9UQ35,SRRM2,Tbio,,HPM Gene,Placenta,Low,0.929108
4366,Serine/arginine repetitive matrix protein 3,A6NNA2,SRRM3,Tdark,,HPM Gene,Placenta,Not detected,
4001,Serine/arginine repetitive matrix protein 4,A7MD48,SRRM4,Tbio,,HPM Gene,Placenta,Not detected,
4367,Serine/arginine repetitive matrix protein 5,B3KS81,SRRM5,Tdark,,HPM Gene,Placenta,Not detected,
4285,Serrate RNA effector molecule homolog,Q9BXP5,SRRT,Tbio,,HPM Gene,Placenta,Medium,1.209471
4002,Serine/arginine-rich splicing factor 1,Q07955,SRSF1,Tbio,,HPM Gene,Placenta,Medium,2.100057
4287,Serine/arginine-rich splicing factor 10,O75494,SRSF10,Tbio,,HPM Gene,Placenta,Medium,1.321699
4288,Serine/arginine-rich splicing factor 11,Q05519,SRSF11,Tbio,,HPM Gene,Placenta,Medium,0.909243
4303,Serine/arginine-rich splicing factor 12,Q8WXF0,SRSF12,Tbio,,HPM Gene,Placenta,Medium,0.909243
4304,Serine/arginine-rich splicing factor 2,Q01130,SRSF2,Tbio,,HPM Gene,Placenta,Medium,1.347017
4003,Serine/arginine-rich splicing factor 3,P84103,SRSF3,Tbio,,HPM Gene,Placenta,Medium,1.729013
4314,Serine/arginine-rich splicing factor 4,Q08170,SRSF4,Tbio,,HPM Gene,Placenta,Medium,1.40126
4369,Serine/arginine-rich splicing factor 5,Q13243,SRSF5,Tbio,,HPM Gene,Placenta,Medium,1.321699
4370,Serine/arginine-rich splicing factor 6,Q13247,SRSF6,Tbio,,HPM Gene,Placenta,Medium,1.363299
4315,Serine/arginine-rich splicing factor 7,Q16629,SRSF7,Tbio,,HPM Gene,Placenta,Medium,1.725434
3988,Serine/arginine-rich splicing factor 8,Q9BRL6,SRSF8,Tbio,,HPM Gene,Placenta,Medium,0.973277
4004,Serine/arginine-rich splicing factor 9,Q13242,SRSF9,Tbio,,HPM Gene,Placenta,Medium,1.423915
16276,Sulfiredoxin-1,Q9BYN0,SRXN1,Tbio,,HPM Gene,Placenta,Not detected,
5085,Protein SSXT,Q15532,SS18,Tbio,,HPM Gene,Placenta,High,0.531168
1954,Calcium-responsive transactivator,O75177,SS18L1,Tbio,,HPM Gene,Placenta,Not detected,
11422,Lupus La protein,P05455,SSB,Tbio,,HPM Gene,Placenta,Medium,1.653188
4989,"Single-stranded DNA-binding protein, mitochondrial",Q04837,SSBP1,Tbio,,HPM Gene,Placenta,Medium,1.199989
4912,Single-stranded DNA-binding protein 2,P81877,SSBP2,Tbio,,HPM Gene,Placenta,Not detected,
16357,Single-stranded DNA-binding protein 3,Q9BWW4,SSBP3,Tbio,,HPM Gene,Placenta,Not detected,
5049,Single-stranded DNA-binding protein 4,Q9BWG4,SSBP4,Tdark,,HPM Gene,Placenta,Not detected,
4420,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,A1L4H1,SSC5D,Tbio,,HPM Gene,Placenta,Not detected,
4992,Protein phosphatase Slingshot homolog 1,Q8WYL5,SSH1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
7735,Protein phosphatase Slingshot homolog 2,Q76I76,SSH2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
4991,Protein phosphatase Slingshot homolog 3,Q8TE77,SSH3,Tbio,Enzyme,HPM Gene,Placenta,Low,0.411305
7738,Sjoegren syndrome nuclear autoantigen 1,O43805,SSNA1,Tbio,,HPM Gene,Placenta,Not detected,
5053,Sarcospan,Q14714,SSPN,Tbio,,HPM Gene,Placenta,Not detected,
5054,SCO-spondin,A2VEC9,SSPO,Tdark,,HPM Gene,Placenta,Not detected,
4998,Translocon-associated protein subunit alpha,P43307,SSR1,Tbio,,HPM Gene,Placenta,High,1.463729
5059,Translocon-associated protein subunit beta,P43308,SSR2,Tbio,,HPM Gene,Placenta,Medium,0.230138
7739,Translocon-associated protein subunit gamma,Q9UNL2,SSR3,Tbio,,HPM Gene,Placenta,High,1.163146
4997,Translocon-associated protein subunit delta,P51571,SSR4,Tbio,,HPM Gene,Placenta,High,1.708107
7741,FACT complex subunit SSRP1,Q08945,SSRP1,Tbio,TF,HPM Gene,Placenta,Low,0.743198
4913,Sjoegren syndrome/scleroderma autoantigen 1,O60232,SSSCA1,Tdark,,HPM Gene,Placenta,Medium,0.230138
9475,Somatostatin,P61278,SST,Tbio,,HPM Gene,Placenta,Not detected,
4993,Somatostatin receptor type 1,P30872,SSTR1,Tclin,GPCR,HPM Gene,Placenta,Not detected,
5055,Somatostatin receptor type 2,P30874,SSTR2,Tclin,GPCR,HPM Gene,Placenta,Not detected,
5056,Somatostatin receptor type 3,P32745,SSTR3,Tclin,GPCR,HPM Gene,Placenta,Not detected,
5060,Somatostatin receptor type 5,P35346,SSTR5,Tclin,GPCR,HPM Gene,Placenta,Not detected,
5004,RNA polymerase II subunit A C-terminal domain phosphatase SSU72,Q9NP77,SSU72,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
5007,Protein SSUH2 homolog,Q9Y2M2,SSUH2,Tbio,,HPM Gene,Placenta,Not detected,
4816,Protein SSX2,Q16385,SSX2,Tbio,,HPM Gene,Placenta,Not detected,
15761,Afadin- and alpha-actinin-binding protein,Q9Y2D8,SSX2IP,Tbio,,HPM Gene,Placenta,Not detected,
5006,Protein SSX3,Q99909,SSX3,Tdark,,HPM Gene,Placenta,Not detected,
4817,Protein SSX4,O60224,SSX4,Tbio,,HPM Gene,Placenta,Not detected,
4818,Protein SSX5,O60225,SSX5,Tdark,,HPM Gene,Placenta,Not detected,
4820,Protein SSX7,Q7RTT5,SSX7,Tdark,,HPM Gene,Placenta,Not detected,
1393,Hsc70-interacting protein,P50502,ST13,Tbio,,HPM Gene,Placenta,Low,1.387432
5012,Suppressor of tumorigenicity 14 protein,Q9Y5Y6,ST14,Tchem,,HPM Gene,Placenta,Not detected,
5015,Suppression of tumorigenicity 18 protein,O60284,ST18,Tbio,TF,HPM Gene,Placenta,Not detected,
9356,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",Q11201,ST3GAL1,Tchem,Enzyme,HPM Gene,Placenta,High,0.475359
7870,"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase",Q11203,ST3GAL3,Tbio,Enzyme,HPM Gene,Placenta,High,0.230138
9382,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4",Q11206,ST3GAL4,Tbio,Enzyme,HPM Gene,Placenta,High,1.294813
9561,"Lactosylceramide alpha-2,3-sialyltransferase",Q9UNP4,ST3GAL5,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
8117,"Type 2 lactosamine alpha-2,3-sialyltransferase",Q9Y274,ST3GAL6,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
16277,Suppression of tumorigenicity 5 protein,P78524,ST5,Tbio,,HPM Gene,Placenta,Not detected,
9340,"Beta-galactoside alpha-2,6-sialyltransferase 1",P15907,ST6GAL1,Tchem,Enzyme,HPM Gene,Placenta,Not detected,
8118,"Beta-galactoside alpha-2,6-sialyltransferase 2",Q96JF0,ST6GAL2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9339,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",Q9NSC7,ST6GALNAC1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9384,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Q9UJ37,ST6GALNAC2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
8071,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",Q9BVH7,ST6GALNAC5,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9562,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",Q969X2,ST6GALNAC6,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
4832,Suppressor of tumorigenicity 7 protein,Q9NRC1,ST7,Tbio,,HPM Gene,Placenta,Medium,0.531168
16278,Suppressor of tumorigenicity 7 protein-like,Q8TDW4,ST7L,Tbio,,HPM Gene,Placenta,Not detected,
9454,"Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase",Q92185,ST8SIA1,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9528,"Alpha-2,8-sialyltransferase 8B",Q92186,ST8SIA2,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
7873,"Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase",O43173,ST8SIA3,Tbio,Enzyme,HPM Gene,Placenta,Not detected,
9503,"Alpha-2,8-sialyltransferase 8E",O15466,ST8SIA5,Tdark,Enzyme,HPM Gene,Placenta,Not detected,
9530,"Alpha-2,8-sialyltransferase 8F",P61647,ST8SIA6,Tbio,Enzyme,HPM Gene,Placenta,Low,0.230138
4837,Stabilin-1,Q9NY15,STAB1,Tbio,,HPM Gene,Placenta,High,1.847197
16283,Stabilin-2,Q8WWQ8,STAB2,Tbio,,HPM Gene,Placenta,Not detected,
5098,SH3 and cysteine-rich domain-containing protein,Q99469,STAC,Tbio,,HPM Gene,Placenta,Not detected,
